Field,Trt,Date,Mean,Temp (°C),Rainfall (mm),Soil Moisture (%)
F5,T2,2023-01-12,0.66,34.4,176.4,22.0
F5,T2,2023-01-13,0.75,16.6,157.8,34.9
F5,T2,2023-01-14,0.96,16.1,146.8,36.0
F5,T2,2023-01-15,0.63,25.3,97.1,34.0
F5,T2,2023-01-16,0.82,28.2,15.4,43.8
F5,T2,2023-01-17,0.86,16.5,131.8,52.2
F5,T2,2023-01-18,0.92,15.8,139.5,51.9
F5,T2,2023-01-19,0.7,25.9,53.0,32.4
F5,T2,2023-01-20,0.75,18.0,74.1,32.1
F5,T2,2023-01-21,0.62,24.7,167.7,29.7
F5,T2,2023-01-22,0.83,20.1,28.4,57.7
F5,T2,2023-01-23,0.82,17.1,126.5,27.1
F5,T2,2023-01-24,0.94,19.9,161.4,28.0
F5,T2,2023-01-25,0.78,33.2,59.2,23.3
F5,T2,2023-01-26,0.78,18.4,145.7,43.6
F5,T2,2023-01-27,0.67,29.1,47.7,56.7
F5,T2,2023-01-28,0.67,30.3,51.7,48.6
F5,T2,2023-01-29,0.52,20.9,18.6,38.0
F5,T2,2023-01-30,0.72,22.2,196.2,29.8
F5,T2,2023-01-31,0.9,23.9,67.0,28.1
F5,T2,2023-02-01,0.82,21.7,162.6,58.7
F5,T2,2023-02-02,0.61,17.6,63.1,38.7
F5,T2,2023-02-03,0.65,34.4,155.8,58.6
F5,T2,2023-02-04,0.69,21.1,81.5,40.9
F5,T2,2023-02-05,0.87,32.6,92.6,31.6
F5,T2,2023-02-06,0.66,28.9,113.5,39.5
F5,T2,2023-02-07,0.6,32.5,156.2,25.6
F5,T2,2023-02-08,0.68,25.8,90.9,35.9
F5,T2,2023-02-09,0.86,16.1,94.3,30.5
F5,T2,2023-02-10,0.54,24.3,34.3,30.3
F5,T2,2023-02-11,0.75,34.5,136.9,31.2
F5,T2,2023-02-12,0.69,23.1,30.7,26.4
F5,T2,2023-02-13,0.57,25.4,134.8,43.6
F5,T2,2023-02-14,0.99,17.5,197.3,38.7
F5,T2,2023-02-15,0.61,33.9,93.7,33.9
F5,T2,2023-02-16,0.61,20.4,195.8,32.2
F5,T2,2023-02-17,0.99,21.6,46.3,27.3
F5,T2,2023-02-18,0.71,19.7,139.4,29.6
F5,T2,2023-02-19,0.92,31.7,57.1,50.1
F5,T2,2023-02-20,0.93,26.8,73.3,37.6
F5,T2,2023-02-21,0.89,20.9,66.9,26.4
F5,T2,2023-02-22,0.7,16.7,64.2,34.9
F5,T2,2023-02-23,0.63,17.0,104.3,54.6
F5,T2,2023-02-24,0.67,19.7,57.0,54.5
F5,T2,2023-02-25,0.76,17.6,141.8,26.2
F5,T2,2023-02-26,0.53,20.1,33.6,44.2
F5,T2,2023-02-27,0.74,29.5,102.3,36.8
F5,T2,2023-02-28,0.76,23.7,7.4,47.2
F5,T2,2023-03-01,0.98,23.4,84.7,21.8
F5,T2,2023-03-02,0.95,33.6,162.6,24.3
F5,T2,2023-03-03,0.95,15.5,88.9,40.0
F5,T2,2023-03-04,0.92,30.0,159.4,54.7
F5,T2,2023-03-05,0.74,30.6,13.6,37.8
F5,T2,2023-03-06,0.52,33.3,191.7,23.4
F5,T2,2023-03-07,0.77,21.5,68.5,38.0
F5,T2,2023-03-08,0.56,18.6,115.5,20.8
F5,T2,2023-03-09,0.8,21.4,166.4,44.0
F5,T2,2023-03-10,0.85,17.3,53.2,59.9
F5,T2,2023-03-11,0.72,22.2,174.8,21.3
F5,T2,2023-03-12,0.77,19.2,73.6,28.0
F5,T2,2023-03-13,0.52,23.3,157.8,58.1
F5,T2,2023-03-14,0.81,22.8,154.0,40.2
F5,T2,2023-03-15,0.68,18.6,159.2,40.0
F5,T2,2023-03-16,0.98,31.0,84.0,49.6
F5,T2,2023-03-17,0.73,16.6,103.3,54.6
F5,T2,2023-03-18,0.93,26.5,76.0,20.4
F5,T2,2023-03-19,0.66,34.8,145.3,48.7
F5,T2,2023-03-20,0.88,27.4,117.2,38.1
F5,T2,2023-03-21,0.72,32.4,78.7,53.6
F5,T2,2023-03-22,0.92,30.4,7.5,25.9
F5,T2,2023-03-23,0.66,32.0,174.7,21.7
F5,T2,2023-03-24,0.66,32.0,49.9,59.0
F5,T2,2023-03-25,0.74,33.7,85.8,33.0
F5,T2,2023-03-26,0.68,32.7,66.1,46.8
F5,T2,2023-03-27,0.73,33.8,31.9,37.1
F5,T2,2023-03-28,0.56,26.6,80.6,22.4
F5,T2,2023-03-29,0.92,22.5,98.7,36.3
F5,T2,2023-03-30,0.74,15.3,163.1,33.3
F5,T2,2023-03-31,0.86,16.3,104.8,56.4
F5,T2,2023-04-01,0.7,18.9,19.8,54.4
F5,T2,2023-04-02,0.62,34.5,49.6,39.2
F5,T2,2023-04-03,0.73,16.2,106.4,46.9
F5,T2,2023-04-04,0.87,25.5,162.5,50.1
F5,T2,2023-04-05,0.6,23.0,28.5,25.3
F5,T2,2023-04-06,0.86,25.6,120.2,49.3
F5,T2,2023-04-07,0.64,23.0,121.4,23.9
F5,T2,2023-04-08,0.92,21.9,131.8,59.8
F5,T2,2023-04-09,0.74,19.3,43.3,22.4
F5,T2,2023-04-10,0.88,20.9,34.5,48.5
F5,T2,2023-04-11,0.65,27.0,83.6,33.4
F5,T2,2023-04-12,0.74,21.3,174.1,22.9
F5,T2,2023-04-13,0.52,23.1,34.6,49.7
F5,T2,2023-04-14,0.68,20.2,71.9,28.8
F5,T2,2023-04-15,0.65,26.4,172.8,34.8
F5,T2,2023-04-16,0.66,30.6,4.5,32.1
F5,T2,2023-04-17,0.73,27.0,31.2,37.3
F5,T2,2023-04-18,0.78,25.2,114.9,46.5
F5,T2,2023-04-19,0.69,16.3,11.1,54.3
F5,T2,2023-04-20,0.84,30.3,185.8,50.0
F5,T2,2023-04-21,0.85,28.1,51.7,58.3
F5,T2,2023-04-22,0.77,19.4,42.0,52.6
F5,T2,2023-04-23,0.63,15.8,85.7,52.7
F5,T2,2023-04-24,0.71,31.1,165.4,54.3
F5,T2,2023-04-25,0.79,29.0,52.4,24.0
F5,T2,2023-04-26,0.77,15.2,93.1,24.1
F5,T2,2023-04-27,0.55,32.4,128.1,45.8
F5,T2,2023-04-28,0.7,23.3,60.6,37.4
F5,T2,2023-04-29,0.79,18.7,52.3,39.8
F5,T2,2023-04-30,0.69,31.4,164.3,33.4
F5,T2,2023-05-01,0.73,34.5,165.5,28.6
F5,T2,2023-05-02,0.64,16.7,135.6,32.7
F5,T2,2023-05-03,0.77,30.4,167.2,33.0
F5,T2,2023-05-04,0.62,32.0,76.3,52.9
F5,T2,2023-05-05,0.57,33.2,96.6,26.8
F5,T2,2023-05-06,0.77,32.4,77.9,27.1
F5,T2,2023-05-07,0.79,31.7,24.3,21.7
F5,T2,2023-05-08,0.53,19.6,1.5,37.1
F5,T2,2023-05-09,0.85,29.2,127.3,31.8
F5,T2,2023-05-10,0.87,26.5,172.2,39.1
F5,T2,2023-05-11,0.59,27.7,30.2,58.5
F5,T2,2023-05-12,0.85,30.1,135.9,23.9
F5,T2,2023-05-13,0.73,28.0,45.9,47.2
F5,T2,2023-05-14,0.91,20.5,39.9,55.3
F5,T2,2023-05-15,0.5,20.1,81.3,46.9
F5,T2,2023-05-16,1.0,22.4,189.8,34.7
F5,T2,2023-05-17,0.85,18.3,92.1,54.9
F5,T2,2023-05-18,0.66,17.1,104.5,37.6
F5,T2,2023-05-19,0.61,33.1,120.3,33.9
F5,T2,2023-05-20,1.0,17.8,169.6,29.2
F5,T2,2023-05-21,0.62,25.0,132.4,47.6
F5,T2,2023-05-22,0.51,20.7,132.1,55.6
F5,T2,2023-05-23,0.83,20.3,101.6,45.9
F5,T2,2023-05-24,0.57,25.9,94.3,33.5
F5,T2,2023-05-25,0.81,27.7,194.3,37.1
F5,T2,2023-05-26,0.77,18.2,109.7,21.4
F5,T2,2023-05-27,0.57,18.4,126.5,42.7
F5,T2,2023-05-28,0.9,24.3,95.0,26.5
F5,T2,2023-05-29,0.87,15.1,85.0,27.5
F5,T2,2023-05-30,0.89,28.5,141.4,25.9
F5,T2,2023-05-31,0.83,28.8,0.5,32.7
F5,T2,2023-06-01,0.54,28.6,42.4,30.6
F5,T2,2023-06-02,0.54,24.7,6.6,53.8
F5,T2,2023-06-03,0.51,16.2,128.1,56.7
F5,T2,2023-06-04,0.95,16.7,57.7,40.8
F5,T2,2023-06-05,0.51,25.6,89.6,43.5
F5,T2,2023-06-06,0.96,20.5,127.8,37.2
F5,T2,2023-06-07,0.72,27.9,190.3,54.5
F5,T2,2023-06-08,0.82,24.2,84.8,51.5
F5,T2,2023-06-09,0.61,26.8,101.0,46.0
F5,T2,2023-06-10,0.59,28.9,125.4,27.2
F5,T2,2023-06-11,0.72,28.6,180.3,24.9
F5,T2,2023-06-12,0.5,18.3,197.9,50.7
F5,T2,2023-06-13,0.81,17.7,83.2,48.6
F5,T2,2023-06-14,0.95,22.6,199.9,25.6
F5,T2,2023-06-15,0.69,32.5,130.0,52.4
F5,T2,2023-06-16,0.95,25.1,46.9,47.7
F5,T2,2023-06-17,0.78,30.5,102.3,52.4
F5,T2,2023-06-18,0.95,30.0,148.7,43.5
F5,T2,2023-06-19,0.74,34.5,129.0,53.6
F5,T2,2023-06-20,0.75,26.1,132.6,49.1
F5,T2,2023-06-21,0.72,22.1,47.9,36.9
F5,T2,2023-06-22,0.61,23.3,174.9,59.1
F5,T2,2023-06-23,0.79,17.9,85.5,44.1
F5,T2,2023-06-24,0.69,19.1,45.4,39.0
F5,T2,2023-06-25,0.61,20.0,174.6,51.2
F5,T2,2023-06-26,0.53,21.4,106.4,22.4
F5,T2,2023-06-27,0.84,22.7,79.4,30.6
F5,T2,2023-06-28,0.67,32.2,157.7,57.4
F5,T2,2023-06-29,0.85,26.6,51.9,46.7
F5,T2,2023-06-30,0.95,16.4,88.6,26.0
F5,T2,2023-07-01,0.91,27.3,175.9,22.5
F5,T2,2023-07-02,0.95,16.3,57.5,26.2
F5,T2,2023-07-03,0.57,18.4,96.0,51.4
F5,T2,2023-07-04,0.95,26.3,31.6,23.2
F5,T2,2023-07-05,0.75,30.3,124.0,43.3
F5,T2,2023-07-06,0.52,23.2,110.1,43.9
F5,T2,2023-07-07,0.5,19.0,190.0,40.3
F5,T2,2023-07-08,0.85,21.2,117.1,34.3
F5,T2,2023-07-09,0.65,23.2,92.0,33.2
F5,T2,2023-07-10,0.63,27.5,76.1,28.1
F5,T2,2023-07-11,0.88,29.5,177.4,42.2
F5,T2,2023-07-12,0.64,32.3,56.1,46.2
F5,T2,2023-07-13,0.6,27.6,168.2,41.6
F5,T2,2023-07-14,0.74,34.9,4.5,33.3
F5,T2,2023-07-15,0.96,27.9,108.4,45.5
F5,T2,2023-07-16,0.66,16.4,55.0,33.5
F5,T2,2023-07-17,0.74,22.9,104.2,27.8
F5,T2,2023-07-18,0.59,22.0,94.7,33.7
F5,T2,2023-07-19,0.79,21.2,35.4,54.5
F5,T2,2023-07-20,0.6,34.3,197.5,47.9
F5,T2,2023-07-21,0.75,30.9,174.6,48.4
F5,T2,2023-07-22,0.55,15.1,38.4,27.5
F5,T2,2023-07-23,0.59,25.2,104.0,48.9
F5,T2,2023-07-24,0.6,16.9,133.2,39.4
F5,T2,2023-07-25,0.83,22.6,150.2,47.3
F5,T2,2023-07-26,0.83,15.6,171.6,35.1
F5,T2,2023-07-27,0.57,30.1,97.3,21.3
F5,T2,2023-07-28,0.89,23.7,151.0,50.2
F5,T2,2023-07-29,0.55,27.3,72.0,41.9
F5,T2,2023-07-30,0.54,26.8,155.5,59.5
F5,T2,2023-07-31,0.66,18.1,73.2,20.8
F5,T2,2023-08-01,0.7,33.3,38.9,39.1
F5,T2,2023-08-02,0.79,18.6,66.0,56.5
F5,T2,2023-08-03,0.65,27.7,27.4,46.8
F5,T2,2023-08-04,0.64,19.6,24.8,21.9
F5,T2,2023-08-05,0.98,23.3,155.5,56.8
F5,T2,2023-08-06,0.6,32.4,141.6,43.1
F5,T2,2023-08-07,0.9,17.2,52.7,25.2
F5,T2,2023-08-08,0.95,17.0,196.0,24.4
F5,T2,2023-08-09,0.83,28.2,186.2,32.9
F5,T2,2023-08-10,0.67,31.9,195.7,21.2
F5,T2,2023-08-11,0.82,19.9,145.6,50.9
F5,T2,2023-08-12,0.88,23.7,31.6,43.4
F5,T2,2023-08-13,0.89,33.2,90.5,29.8
F5,T2,2023-08-14,0.56,31.0,107.1,47.0
F5,T2,2023-08-15,0.58,15.1,193.5,52.4
F5,T2,2023-08-16,0.7,24.1,185.8,28.3
F5,T2,2023-08-17,0.9,15.4,175.1,43.6
F5,T2,2023-08-18,0.74,29.1,13.5,27.8
F5,T2,2023-08-19,0.7,27.4,28.9,35.2
F5,T2,2023-08-20,0.63,27.9,183.9,26.6
F5,T2,2023-08-21,0.59,27.0,90.7,48.7
F5,T2,2023-08-22,0.64,25.9,77.4,31.3
F5,T2,2023-08-23,0.86,30.9,65.8,44.9
F5,T2,2023-08-24,0.59,30.8,56.3,26.8
F5,T2,2023-08-25,0.97,23.4,128.7,52.4
F5,T2,2023-08-26,0.84,26.3,74.3,56.7
F5,T2,2023-08-27,0.57,32.7,142.0,42.9
F5,T2,2023-08-28,0.66,17.9,88.6,51.4
F5,T2,2023-08-29,0.87,27.9,198.5,58.9
F5,T2,2023-08-30,0.7,18.9,92.8,53.8
F5,T2,2023-08-31,0.73,21.7,148.2,46.0
F5,T2,2023-09-01,0.98,26.0,193.5,31.6
F5,T2,2023-09-02,0.93,22.0,161.9,57.0
F5,T2,2023-09-03,0.81,29.6,191.7,35.0
F5,T2,2023-09-04,0.76,33.0,134.6,54.9
F5,T2,2023-09-05,0.81,29.8,2.6,33.6
F5,T2,2023-09-06,0.89,23.1,72.6,58.1
F5,T2,2023-09-07,0.78,18.8,94.4,40.7
F5,T2,2023-09-08,0.99,29.4,103.9,37.3
F5,T2,2023-09-09,0.96,27.9,71.2,38.6
F5,T2,2023-09-10,0.64,34.2,140.4,35.7
F5,T2,2023-09-11,0.59,18.5,95.5,38.7
F5,T2,2023-09-12,0.71,32.0,195.8,34.2
F5,T2,2023-09-13,0.65,30.4,90.0,28.7
F5,T2,2023-09-14,0.59,20.6,0.3,57.7
F5,T2,2023-09-15,0.72,16.7,33.0,32.9
F5,T2,2023-09-16,0.78,29.1,61.6,58.3
F5,T2,2023-09-17,0.88,31.5,64.7,35.2
F5,T2,2023-09-18,0.77,24.0,52.0,59.9
F5,T2,2023-09-19,0.92,19.8,178.5,43.5
F5,T2,2023-09-20,0.51,21.9,5.1,23.5
F5,T2,2023-09-21,0.59,24.7,76.3,26.0
F5,T2,2023-09-22,0.7,21.1,82.0,26.9
F5,T2,2023-09-23,0.8,15.9,77.6,55.8
F5,T2,2023-09-24,0.71,23.8,13.6,44.2
F5,T2,2023-09-25,0.97,20.8,78.7,43.5
F5,T2,2023-09-26,0.55,34.0,93.5,24.6
F5,T2,2023-09-27,0.67,22.5,69.1,47.7
F5,T2,2023-09-28,0.67,21.5,64.4,51.1
F5,T2,2023-09-29,0.65,15.3,73.1,31.1
F5,T2,2023-09-30,0.95,24.6,46.9,59.3
F5,T2,2023-10-01,0.62,30.3,129.9,38.5
F5,T2,2023-10-02,0.7,32.4,95.0,35.0
F5,T2,2023-10-03,0.68,20.5,81.8,24.8
F5,T2,2023-10-04,0.53,25.8,90.9,26.9
F5,T2,2023-10-05,0.55,17.9,63.0,38.1
F5,T2,2023-10-06,0.6,30.1,38.7,25.0
F5,T2,2023-10-07,1.0,24.0,34.0,55.8
F5,T2,2023-10-08,0.62,33.5,23.8,53.7
F5,T2,2023-10-09,0.59,33.8,114.8,27.6
F5,T2,2023-10-10,0.92,22.8,146.6,45.7
F5,T2,2023-10-11,0.86,21.9,187.8,42.4
F5,T2,2023-10-12,0.54,16.3,147.6,54.0
F5,T2,2023-10-13,0.85,20.5,45.2,42.6
F5,T2,2023-10-14,0.6,22.6,125.7,31.4
F5,T2,2023-10-15,0.69,22.2,92.1,47.0
F5,T2,2023-10-16,0.89,28.3,5.2,55.9
F5,T2,2023-10-17,0.79,33.4,192.8,38.7
F5,T2,2023-10-18,0.96,22.3,52.1,22.9
F5,T2,2023-10-19,0.73,28.8,195.4,40.9
F5,T2,2023-10-20,0.87,32.9,108.6,26.7
F5,T2,2023-10-21,0.92,26.5,151.7,46.3
F5,T2,2023-10-22,0.53,18.4,57.2,31.4
F5,T2,2023-10-23,0.92,27.0,16.7,35.5
F5,T2,2023-10-24,0.78,20.0,8.0,35.2
F5,T2,2023-10-25,0.73,33.1,181.7,40.0
F5,T2,2023-10-26,0.74,27.8,51.6,31.4
F5,T2,2023-10-27,0.5,16.6,35.7,45.6
F5,T2,2023-10-28,0.61,17.5,123.3,46.1
F5,T2,2023-10-29,0.53,30.5,121.2,35.9
F5,T2,2023-10-30,0.99,15.2,109.0,26.4
F5,T2,2023-10-31,0.66,17.7,133.6,36.1
F5,T2,2023-11-01,0.99,28.1,183.5,29.6
F5,T2,2023-11-02,0.66,22.3,167.7,28.5
F5,T2,2023-11-03,0.97,15.9,178.0,38.1
F5,T2,2023-11-04,0.76,34.9,174.0,56.2
F5,T2,2023-11-05,0.79,34.1,137.6,52.8
F5,T2,2023-11-06,0.86,30.6,127.6,49.1
F5,T2,2023-11-07,0.72,29.1,55.4,45.4
F5,T2,2023-11-08,0.76,33.0,134.6,43.9
F5,T2,2023-11-09,0.66,32.3,10.8,56.0
F5,T2,2023-11-10,0.83,18.8,180.6,33.1
F5,T2,2023-11-11,0.58,21.4,192.2,50.1
F5,T2,2023-11-12,0.96,21.0,16.5,42.5
F5,T2,2023-11-13,0.74,29.4,108.5,35.9
F5,T2,2023-11-14,0.5,24.4,24.1,56.9
F5,T2,2023-11-15,0.96,31.1,31.6,25.9
F5,T2,2023-11-16,0.78,29.5,180.9,55.8
F5,T2,2023-11-17,0.58,34.9,31.4,53.6
F5,T2,2023-11-18,0.79,28.6,120.8,54.8
F5,T2,2023-11-19,0.82,32.0,30.9,54.7
F5,T2,2023-11-20,1.0,28.2,195.3,28.8
F5,T2,2023-11-21,0.91,18.4,103.2,46.6
F5,T2,2023-11-22,0.83,28.4,64.2,58.9
F5,T2,2023-11-23,0.5,27.4,173.2,55.6
F5,T2,2023-11-24,0.86,26.5,91.5,38.0
F5,T2,2023-11-25,0.71,29.0,146.2,40.6
F5,T2,2023-11-26,0.87,25.6,19.5,54.1
F5,T2,2023-11-27,0.94,20.3,157.3,40.4
F5,T2,2023-11-28,0.56,23.0,15.3,51.5
F5,T2,2023-11-29,0.6,18.3,41.7,29.0
F5,T2,2023-11-30,0.84,27.8,25.9,49.0
F5,T2,2023-12-01,0.67,24.1,25.0,48.3
F5,T2,2023-12-02,0.69,27.6,85.4,22.0
F5,T2,2023-12-03,0.85,26.1,86.8,28.1
F5,T2,2023-12-04,0.81,20.5,85.8,22.3
F5,T2,2023-12-05,0.89,16.8,178.2,54.7
F5,T2,2023-12-06,0.99,33.2,194.3,55.5
F5,T2,2023-12-07,0.56,23.8,15.2,41.8
F5,T2,2023-12-08,0.76,33.4,193.9,30.4
F5,T2,2023-12-09,0.79,24.3,109.3,41.3
F5,T2,2023-12-10,0.96,32.9,24.5,33.8
F5,T2,2023-12-11,0.88,28.7,126.2,59.8
F5,T2,2023-12-12,0.67,25.3,195.8,47.8
F5,T2,2023-12-13,0.82,18.1,49.3,35.1
F5,T2,2023-12-14,0.73,24.9,180.4,24.3
F5,T2,2023-12-15,0.62,17.9,147.1,58.8
F5,T2,2023-12-16,0.95,29.5,4.3,33.9
F5,T2,2023-12-17,0.93,28.1,41.9,38.7
F5,T2,2023-12-18,0.54,25.4,180.2,21.5
F5,T2,2023-12-19,0.81,19.7,198.1,22.6
F5,T2,2023-12-20,0.81,20.1,176.5,24.9
F5,T2,2023-12-21,0.71,18.7,159.9,34.1
F5,T2,2023-12-22,0.59,29.5,163.4,38.5
F5,T2,2023-12-23,0.69,27.6,130.3,46.4
F5,T2,2023-12-24,0.64,33.8,42.7,35.0
F5,T2,2023-12-25,0.64,33.6,165.7,52.5
F5,T2,2023-12-26,0.5,28.7,46.1,58.7
F5,T2,2023-12-27,0.77,26.3,71.3,41.5
F5,T2,2023-12-28,0.87,26.2,128.3,38.9
F5,T2,2023-12-29,0.86,33.0,10.2,24.3
F5,T2,2023-12-30,0.84,22.6,56.3,27.1
F5,T2,2023-12-31,0.79,22.0,101.6,58.3
F5,T3,2021-01-01,0.88,30.9,24.8,33.0
F5,T3,2021-01-02,0.55,34.4,136.4,20.8
F5,T3,2021-01-03,0.74,20.3,108.0,27.1
F5,T3,2021-01-04,0.53,21.5,59.1,48.7
F5,T3,2021-01-05,0.74,20.8,114.1,22.9
F5,T3,2021-01-06,0.83,17.9,55.9,31.3
F5,T3,2021-01-07,0.73,34.1,64.9,31.3
F5,T3,2021-01-08,0.58,22.8,36.4,25.5
F5,T3,2021-01-09,0.93,16.1,142.2,28.1
F5,T3,2021-01-10,0.51,30.9,140.5,33.4
F5,T3,2021-01-11,0.54,22.2,36.3,57.3
F5,T3,2021-01-12,0.76,34.3,70.3,42.3
F5,T3,2021-01-13,0.6,31.2,8.2,47.8
F5,T3,2021-01-14,0.7,26.6,118.5,48.4
F5,T3,2021-01-15,0.6,25.6,85.4,31.3
F5,T3,2021-01-16,0.75,34.0,189.8,31.2
F5,T3,2021-01-17,0.94,32.5,49.9,44.0
F5,T3,2021-01-18,0.93,25.3,74.0,46.0
F5,T3,2021-01-19,0.59,18.2,166.5,21.7
F5,T3,2021-01-20,0.9,20.8,96.6,41.7
F5,T3,2021-01-21,0.88,32.7,160.8,42.9
F5,T3,2021-01-22,0.67,25.5,6.0,29.8
F5,T3,2021-01-23,0.68,21.4,19.0,22.0
F5,T3,2021-01-24,0.71,16.5,57.2,39.0
F5,T3,2021-01-25,0.6,16.6,86.4,37.9
F5,T3,2021-01-26,0.96,17.6,123.0,32.8
F5,T3,2021-01-27,0.56,22.9,85.6,34.5
F5,T3,2021-01-28,0.88,31.8,29.7,26.7
F5,T3,2021-01-29,0.71,21.4,163.9,59.9
F5,T3,2021-01-30,0.59,30.3,121.4,45.8
F5,T3,2021-01-31,0.63,16.9,108.7,44.5
F5,T3,2021-02-01,0.98,28.5,88.7,59.8
F5,T3,2021-02-02,0.69,18.3,123.6,30.7
F5,T3,2021-02-03,0.96,23.6,29.9,25.7
F5,T3,2021-02-04,0.82,22.3,72.7,44.5
F5,T3,2021-02-05,0.61,17.9,131.5,20.2
F5,T3,2021-02-06,0.95,18.7,89.6,28.5
F5,T3,2021-02-07,0.61,31.7,117.0,32.5
F5,T3,2021-02-08,0.63,19.3,110.9,49.2
F5,T3,2021-02-09,0.63,21.6,144.1,49.5
F5,T3,2021-02-10,0.6,22.6,174.0,49.6
F5,T3,2021-02-11,0.58,22.7,194.7,41.0
F5,T3,2021-02-12,0.86,16.8,166.5,44.2
F5,T3,2021-02-13,0.59,22.6,16.6,51.1
F5,T3,2021-02-14,0.87,24.8,90.4,38.5
F5,T3,2021-02-15,0.52,22.4,25.7,27.4
F5,T3,2021-02-16,0.98,20.2,96.7,55.5
F5,T3,2021-02-17,0.71,25.6,33.8,31.4
F5,T3,2021-02-18,0.75,22.3,7.7,36.0
F5,T3,2021-02-19,0.91,17.3,3.7,24.7
F5,T3,2021-02-20,0.84,30.9,9.7,55.5
F5,T3,2021-02-21,0.81,25.4,50.7,34.9
F5,T3,2021-02-22,0.97,33.2,125.1,43.2
F5,T3,2021-02-23,0.61,34.1,151.1,35.3
F5,T3,2021-02-24,0.91,19.2,42.6,51.6
F5,T3,2021-02-25,0.78,26.1,114.7,25.0
F5,T3,2021-02-26,0.67,26.5,49.5,40.2
F5,T3,2021-02-27,0.78,33.9,49.2,37.6
F5,T3,2021-02-28,0.99,18.7,156.0,27.1
F5,T3,2021-03-01,0.93,24.8,194.4,26.8
F5,T3,2021-03-02,0.84,28.9,143.8,24.0
F5,T3,2021-03-03,0.64,21.8,64.9,47.0
F5,T3,2021-03-04,0.53,29.6,105.3,26.9
F5,T3,2021-03-05,0.61,17.0,91.8,43.8
F5,T3,2021-03-06,0.79,34.2,59.2,50.5
F5,T3,2021-03-07,0.86,16.2,186.0,57.3
F5,T3,2021-03-08,0.7,23.4,163.9,39.8
F5,T3,2021-03-09,0.9,15.7,50.1,23.6
F5,T3,2021-03-10,0.73,32.1,114.0,40.8
F5,T3,2021-03-11,0.68,16.3,153.3,42.8
F5,T3,2021-03-12,0.97,23.6,80.3,59.0
F5,T3,2021-03-13,0.57,20.0,97.6,40.9
F5,T3,2021-03-14,0.77,19.2,185.4,48.1
F5,T3,2021-03-15,0.63,20.9,176.1,35.2
F5,T3,2021-03-16,0.78,17.4,50.3,36.7
F5,T3,2021-03-17,0.83,20.6,190.2,28.8
F5,T3,2021-03-18,0.89,22.3,166.7,56.9
F5,T3,2021-03-19,0.59,24.8,30.9,48.2
F5,T3,2021-03-20,0.92,22.8,79.4,28.2
F5,T3,2021-03-21,0.65,21.5,31.1,32.4
F5,T3,2021-03-22,0.95,21.5,54.9,35.4
F5,T3,2021-03-23,0.98,30.3,40.3,50.1
F5,T3,2021-03-24,0.88,34.0,178.2,23.8
F5,T3,2021-03-25,0.73,29.1,194.7,23.4
F5,T3,2021-03-26,0.68,24.8,82.6,38.2
F5,T3,2021-03-27,0.68,34.4,160.6,49.5
F5,T3,2021-03-28,0.71,32.6,18.7,25.7
F5,T3,2021-03-29,0.98,26.3,31.9,58.0
F5,T3,2021-03-30,0.99,32.6,47.7,31.1
F5,T3,2021-03-31,0.7,26.6,198.4,58.2
F5,T3,2021-04-01,0.96,16.8,151.4,55.1
F5,T3,2021-04-02,0.67,19.4,149.7,23.6
F5,T3,2021-04-03,0.97,18.1,91.5,59.3
F5,T3,2021-04-04,0.99,30.5,167.8,58.7
F5,T3,2021-04-05,0.96,27.4,146.9,43.8
F5,T3,2021-04-06,0.75,32.6,147.6,54.4
F5,T3,2021-04-07,0.55,26.5,65.9,40.5
F5,T3,2021-04-08,0.81,31.9,6.4,26.6
F5,T3,2021-04-09,0.96,34.3,11.1,33.3
F5,T3,2021-04-10,0.5,30.1,136.4,42.6
F5,T3,2021-04-11,0.85,25.8,47.8,50.2
F5,T3,2021-04-12,0.89,32.1,190.8,49.9
F5,T3,2021-04-13,0.53,15.4,148.0,22.2
F5,T3,2021-04-14,0.66,17.7,193.8,32.7
F5,T3,2021-04-15,0.53,34.0,121.7,21.4
F5,T3,2021-04-16,0.92,18.1,160.5,44.1
F5,T3,2021-04-17,0.59,30.1,90.9,45.5
F5,T3,2021-04-18,0.93,20.2,73.2,59.9
F5,T3,2021-04-19,0.75,26.2,57.1,36.6
F5,T3,2021-04-20,0.75,20.2,47.6,44.0
F5,T3,2021-04-21,0.59,26.1,141.2,27.9
F5,T3,2021-04-22,0.87,22.2,198.5,59.2
F5,T3,2021-04-23,0.9,21.9,187.4,60.0
F5,T3,2021-04-24,0.73,27.3,1.2,21.7
F5,T3,2021-04-25,0.75,27.2,62.5,24.0
F5,T3,2021-04-26,0.89,23.4,129.8,46.0
F5,T3,2021-04-27,0.77,18.6,123.2,32.9
F5,T3,2021-04-28,0.91,18.9,58.2,37.6
F5,T3,2021-04-29,0.87,29.4,67.4,40.4
F5,T3,2021-04-30,0.62,30.4,39.3,52.8
F5,T3,2021-05-01,0.97,34.8,171.4,28.9
F5,T3,2021-05-02,0.71,16.8,32.9,22.0
F5,T3,2021-05-03,0.82,25.7,183.4,38.5
F5,T3,2021-05-04,0.82,23.0,165.9,57.1
F5,T3,2021-05-05,0.72,16.7,32.7,48.8
F5,T3,2021-05-06,0.66,30.7,150.0,47.8
F5,T3,2021-05-07,0.91,30.1,126.5,20.2
